transcript_id,processed_transcript_text_link,title
serbia_2012_99_12032013,https://otvoreniparlament.rs/transkript/7020,Prva posebna sednica
serbia_2012_100_11032013,https://otvoreniparlament.rs/transkript/7019,Prva sednica Prvog redovnog zasedanja
serbia_2012_101_08032013,https://otvoreniparlament.rs/transkript/7018,Prva sednica Prvog redovnog zasedanja
serbia_2012_102_07032013,https://otvoreniparlament.rs/transkript/7017,Prva sednica Prvog redovnog zasedanja
serbia_2012_103_27022013,https://otvoreniparlament.rs/transkript/7016,Četvrto vanredno zasedanje
serbia_2012_104_25022013,https://otvoreniparlament.rs/transkript/7015,Četvrto vanredno zasedanje
serbia_2012_105_20022013,https://otvoreniparlament.rs/transkript/7014,Treće vanredno zasedanje
serbia_2012_106_19022013,https://otvoreniparlament.rs/transkript/7013,Treće vanredno zasedanje
serbia_2012_107_15022013,https://otvoreniparlament.rs/transkript/7012,
serbia_2012_108_14022013,https://otvoreniparlament.rs/transkript/7011,Treće vanredno zasedanje
serbia_2012_109_13022013,https://otvoreniparlament.rs/transkript/7010,Treće vanredno zasedanje
serbia_2012_110_12022013,https://otvoreniparlament.rs/transkript/7009,Treće vanredno zasedanje
serbia_2012_111_11022013,https://otvoreniparlament.rs/transkript/7008,Treće vanredno zasedanje
serbia_2012_112_30012013,https://otvoreniparlament.rs/transkript/7007,Drugo vanredno zasedanje
serbia_2012_113_29012013,https://otvoreniparlament.rs/transkript/7006,Drugo vanredno zasedanje
serbia_2012_114_28012013,https://otvoreniparlament.rs/transkript/7005,Drugo vanredno zasedanje
serbia_2012_115_24012013,https://otvoreniparlament.rs/transkript/7004,Drugo vanredno zasedanje
serbia_2012_116_23012013,https://otvoreniparlament.rs/transkript/7003,Drugo vanredno zasedanje
serbia_2012_117_22012013,https://otvoreniparlament.rs/transkript/7002,Drugo vanredno zasedanje
serbia_2012_118_12012013,https://otvoreniparlament.rs/transkript/7001,Prva sednica Prvog vanrednog zasedanja
serbia_2012_119_29122012,https://otvoreniparlament.rs/transkript/7000,Deseta sednica Drugog redovnog zasedanja
serbia_2012_120_28122012,https://otvoreniparlament.rs/transkript/6999,Deseta sednica Drugog redovnog zasedanja
serbia_2012_121_27122012,https://otvoreniparlament.rs/transkript/6998,Deseta sednica Drugog redovnog zasedanja
serbia_2012_122_26122012,https://otvoreniparlament.rs/transkript/6997,Deseta sednica Drugog redovnog zasedanja
serbia_2012_123_24122012,https://otvoreniparlament.rs/transkript/6996,Deveta sednica Drugog redovnog zasedanja
serbia_2012_124_21122012,https://otvoreniparlament.rs/transkript/6995,Deveta sednica Drugog redovnog zasedanja
serbia_2012_125_20122012,https://otvoreniparlament.rs/transkript/6994,Deveta sednica Drugog redovnog zasedanja
serbia_2012_126_18122012,https://otvoreniparlament.rs/transkript/6993,Deveta sednica Drugog redovnog zasedanja
serbia_2012_127_17122012,https://otvoreniparlament.rs/transkript/6992,Deveta sednica Drugog redovnog zasedanja
serbia_2012_128_15122012,https://otvoreniparlament.rs/transkript/6991,Osma sednica Drugog redovnog zasedanja
serbia_2012_129_13122012,https://otvoreniparlament.rs/transkript/6990,Osma sednica Drugog redovnog zasedanja
serbia_2012_130_12122012,https://otvoreniparlament.rs/transkript/6989,Osma sednica Drugog redovnog zasedanja
serbia_2012_131_11122012,https://otvoreniparlament.rs/transkript/6988,Osma sednica Drugog redovnog zasedanja
serbia_2012_132_06122012,https://otvoreniparlament.rs/transkript/6987,Osma sednica Drugog redovnog zasedanja
serbia_2012_133_05122012,https://otvoreniparlament.rs/transkript/6986,Osma sednica Drugog redovnog zasedanja
serbia_2012_134_04122012,https://otvoreniparlament.rs/transkript/6985,Osma sednica Drugog redovnog zasedanja
serbia_2012_135_03122012,https://otvoreniparlament.rs/transkript/6984,Osma sednica Drugog redovnog zasedanja
serbia_2012_136_01122012,https://otvoreniparlament.rs/transkript/6983,Osma sednica Drugog redovnog zasedanja
serbia_2012_137_30112012,https://otvoreniparlament.rs/transkript/6982,Osma sednica Drugog redovnog zasedanja
serbia_2012_138_29112012,https://otvoreniparlament.rs/transkript/6981,Osma sednica Drugog redovnog zasedanja
serbia_2012_139_26112012,https://otvoreniparlament.rs/transkript/6980,Osma sednica Drugog redovnog zasedanja
serbia_2012_140_23112012,https://otvoreniparlament.rs/transkript/6979,Osma sednica Drugog redovnog zasedanja
serbia_2012_141_22112012,https://otvoreniparlament.rs/transkript/6978,Šesta sednica Drugog redovnog zasedanja
serbia_2012_142_21112012,https://otvoreniparlament.rs/transkript/6977,Šeste sednica Drugog redovnog zasedanja
serbia_2012_143_20112012,https://otvoreniparlament.rs/transkript/6976,Šeste sednica Drugog redovnog zasedanja
serbia_2012_144_15112012,https://otvoreniparlament.rs/transkript/6975,Sedma sednica Drugog redovnog zasedanja
serbia_2012_145_14112012,https://otvoreniparlament.rs/transkript/6974,Šesta sednica Drugog redovnog zasedanja
serbia_2012_146_13112012,https://otvoreniparlament.rs/transkript/6973,Peta sednica Drugog redovnog zasedanja
serbia_2012_147_08112012,https://otvoreniparlament.rs/transkript/6972,Druga sednica Drugog redovnog zasedanja
serbia_2012_148_07112012,https://otvoreniparlament.rs/transkript/6971,Druga sednica Drugog redovnog zasedanja
serbia_2012_149_06112012,https://otvoreniparlament.rs/transkript/6970,Druga sednica Drugog redovnog zasedanja
serbia_2012_150_05112012,https://otvoreniparlament.rs/transkript/6969,Četvrta sednica Drugog redovnog zasedanja
serbia_2012_151_01112012,https://otvoreniparlament.rs/transkript/6968,Četvrta sednica Drugog redovnog zasedanja
serbia_2012_152_31102012,https://otvoreniparlament.rs/transkript/6967,Druga sednica Drugog redovnog zasedanja
serbia_2012_153_30102012,https://otvoreniparlament.rs/transkript/6966,Druga sednica Drugog redovnog zasedanja
serbia_2012_154_26102012,https://otvoreniparlament.rs/transkript/6965,Treća sednica Drugog redovnog zasedanja
serbia_2012_155_25102012,https://otvoreniparlament.rs/transkript/6964,Treća sednica Drugog redovnog zasedanja
serbia_2012_156_24102012,https://otvoreniparlament.rs/transkript/6963,Treća sednica Drugog redovnog zasedanja
serbia_2012_157_23102012,https://otvoreniparlament.rs/transkript/6962,Druga sednica Drugog redovnog zasedanja
serbia_2012_158_08102012,https://otvoreniparlament.rs/transkript/6961,Prva sednica Drugog redovnog zasedanja
serbia_2012_159_27092012,https://otvoreniparlament.rs/transkript/6960,Deseto vanredno zasedanje
serbia_2012_160_26092012,https://otvoreniparlament.rs/transkript/6959,Deseto vanredno zasedanje
serbia_2012_161_25092012,https://otvoreniparlament.rs/transkript/6958,Deveto vanredno zasedanje
serbia_2012_162_22092012,https://otvoreniparlament.rs/transkript/6957,Deveto vanredno zasedanje
serbia_2012_163_21092012,https://otvoreniparlament.rs/transkript/6956,Deveto vanredno zasedanje
serbia_2012_164_20092012,https://otvoreniparlament.rs/transkript/6955,Deveto vanredno zasedanje
serbia_2012_165_19092012,https://otvoreniparlament.rs/transkript/6954,Deveto vanredno zasedanje
serbia_2012_166_18092012,https://otvoreniparlament.rs/transkript/6953,Deveto vanredno zasedanje
serbia_2012_167_31082012,https://otvoreniparlament.rs/transkript/6952,Sedmo vanredno zasedanje
serbia_2012_168_30082012,https://otvoreniparlament.rs/transkript/6951,Sedmo vanredno zasedanje
serbia_2012_169_29082012,https://otvoreniparlament.rs/transkript/6950,Sedmo vanredno zasedanje
serbia_2012_170_06082012,https://otvoreniparlament.rs/transkript/6949,Šesto vanredno zasedanje
serbia_2012_171_04082012,https://otvoreniparlament.rs/transkript/6948,Peto vanredno zasedanje
serbia_2012_172_02082012,https://otvoreniparlament.rs/transkript/6947,Peto vanredno zasedanje
serbia_2012_173_27072012,https://otvoreniparlament.rs/transkript/6946,Druga posebna sednica
serbia_2012_174_26072012,https://otvoreniparlament.rs/transkript/6945,Treće vanredno zasedanje
serbia_2012_175_25072012,https://otvoreniparlament.rs/transkript/6944,ČETVRTO VANREDNO ZASEDANJE
serbia_2012_176_24072012,https://otvoreniparlament.rs/transkript/6943,TREĆE VANREDNO ZASEDANJE
serbia_2012_177_23072012,https://otvoreniparlament.rs/transkript/6942,PRVA KONSTITUTIVNA SEDNICA
serbia_2012_178_31052012,https://otvoreniparlament.rs/transkript/6941,"PRIVREMENE, Prva (konstitutivna) sednica"
serbia_2014_0_19022016,https://otvoreniparlament.rs/transkript/7340,Peto vanredno zasedanje
serbia_2014_1_17022016,https://otvoreniparlament.rs/transkript/7339,Peto vanredno zasedanje
serbia_2014_2_12022016,https://otvoreniparlament.rs/transkript/7338,Četvrto vanredno zasedanje (neredigovane i autorizovane)
serbia_2014_3_11022016,https://otvoreniparlament.rs/transkript/7337,Četvrto vanredno zasedanje
serbia_2014_4_10022016,https://otvoreniparlament.rs/transkript/7336,Četvrto vanredno zasedanje
serbia_2014_5_09022016,https://otvoreniparlament.rs/transkript/7335,Četvrto vanredno zasedanje
serbia_2014_6_05022016,https://otvoreniparlament.rs/transkript/7334,Treće vanredno zasedanje
serbia_2014_7_04022016,https://otvoreniparlament.rs/transkript/7333,Drugo vanredno zasedanje
serbia_2014_8_03022016,https://otvoreniparlament.rs/transkript/7332,Drugo vanredno zasedanje
serbia_2014_9_02022016,https://otvoreniparlament.rs/transkript/7331,Drugo vanredno zasedanje
serbia_2014_10_01022016,https://otvoreniparlament.rs/transkript/7330,Drugo vanredno zasedanje
serbia_2014_11_26012016,https://otvoreniparlament.rs/transkript/7329,Prvo vanredno zasedanje
serbia_2014_12_25012016,https://otvoreniparlament.rs/transkript/7328,Prvo vanredno zasedanje
serbia_2014_13_22012016,https://otvoreniparlament.rs/transkript/7327,Prvo vanredno zasedanje
serbia_2014_14_19012016,https://otvoreniparlament.rs/transkript/7326,Prvo vanredno zasedanje
serbia_2014_15_18012016,https://otvoreniparlament.rs/transkript/7325,Prvo vanredno zasedanje
serbia_2014_16_29122015,https://otvoreniparlament.rs/transkript/7324,Deseta sednica Drugog redovnog zasedanja
serbia_2014_17_28122015,https://otvoreniparlament.rs/transkript/7323,Deseta sednica Drugog redovnog zasedanja
serbia_2014_18_24122015,https://otvoreniparlament.rs/transkript/7322,Deseta sednica Drugog redovnog zasedanja
serbia_2014_19_23122015,https://otvoreniparlament.rs/transkript/7321,Deseta sednica Drugog redovnog zasedanja
serbia_2014_20_22122015,https://otvoreniparlament.rs/transkript/7320,Deseta sednica Drugog redovnog zasedanja
serbia_2014_21_21122015,https://otvoreniparlament.rs/transkript/7319,Deseta sednica Drugog redovnog zasedanja
serbia_2014_22_18122015,https://otvoreniparlament.rs/transkript/7318,Deveta sednica Drugog redovnog zasedanja
serbia_2014_23_17122015,https://otvoreniparlament.rs/transkript/7317,"Deveta sednica Drugog redovnog zasedanja, (Četvrdi dan rada)"
serbia_2014_24_16122015,https://otvoreniparlament.rs/transkript/7316,Deveta sednica Drugog redovnog zasedanja
serbia_2014_25_15122015,https://otvoreniparlament.rs/transkript/7315,Deveta sednica Drugog redovnog zasedanja
serbia_2014_26_14122015,https://otvoreniparlament.rs/transkript/7314,Deveta sednica Drugog redovnog zasedanja
serbia_2014_27_12122015,https://otvoreniparlament.rs/transkript/7313,Osma sednica Drugog redovnog zasedanja
serbia_2014_28_11122015,https://otvoreniparlament.rs/transkript/7312,Osma sednica Drugog redovnog zasedanja
serbia_2014_29_10122015,https://otvoreniparlament.rs/transkript/7311,Peta posebna sednica
serbia_2014_30_09122015,https://otvoreniparlament.rs/transkript/7310,Osma sednica Drugog redovnog zasedanja
serbia_2014_31_08122015,https://otvoreniparlament.rs/transkript/7309,Osma sednica Drugog redovnog zasedanja
serbia_2014_32_04122015,https://otvoreniparlament.rs/transkript/7308,Sedma sednica Drugog redovnog zasedanja
serbia_2014_33_02122015,https://otvoreniparlament.rs/transkript/7307,Sedma sednica Drugog redovnog zasedanja
serbia_2014_34_01122015,https://otvoreniparlament.rs/transkript/7306,Sedma sednica Drugog redovnog zasedanja
serbia_2014_35_20112015,https://otvoreniparlament.rs/transkript/7305,Šesta sednica Drugog redovnog zasedanja
serbia_2014_36_19112015,https://otvoreniparlament.rs/transkript/7304,Šesta sednica Drugog redovnog zasedanja
serbia_2014_37_18112015,https://otvoreniparlament.rs/transkript/7303,Šesta sednica Drugog redovnog zasedanja
serbia_2014_38_17112015,https://otvoreniparlament.rs/transkript/7302,Šesta sednica Drugog redovnog zasedanja
serbia_2014_39_16112015,https://otvoreniparlament.rs/transkript/7301,Peta sednica Drugog redovnog zasedanja
serbia_2014_40_12112015,https://otvoreniparlament.rs/transkript/7300,Peta sednica Drugog redovnog zasedanja
serbia_2014_41_10112015,https://otvoreniparlament.rs/transkript/7299,Peta sednica Drugog redovnog zasedanja
serbia_2014_42_05112015,https://otvoreniparlament.rs/transkript/7298,Četvrta sednica Drugog redovnog zasedanja
serbia_2014_43_04112015,https://otvoreniparlament.rs/transkript/7297,Četvrta sednica Drugog redovnog zasedanja
serbia_2014_44_03112015,https://otvoreniparlament.rs/transkript/7296,Četvrta sednica Drugog redovnog zasedanja
serbia_2014_45_23102015,https://otvoreniparlament.rs/transkript/7295,Treća sednica Drugog redovnog zasedanja
serbia_2014_46_22102015,https://otvoreniparlament.rs/transkript/7294,Treća sednica Drugog redovnog zasedanja
serbia_2014_47_21102015,https://otvoreniparlament.rs/transkript/7293,Treća sednica Drugog redovnog zasedanja
serbia_2014_48_20102015,https://otvoreniparlament.rs/transkript/7292,Treća sednica Drugog redovnog zasedanja
serbia_2014_49_16102015,https://otvoreniparlament.rs/transkript/7291,Druga sednica Drugog redovnog zasedanja
serbia_2014_50_15102015,https://otvoreniparlament.rs/transkript/7290,Druga sednica Drugog redovnog zasedanja
serbia_2014_51_14102015,https://otvoreniparlament.rs/transkript/7289,Druga sednica Drugog redovnog zasedanja
serbia_2014_52_13102015,https://otvoreniparlament.rs/transkript/7288,Druga sednica Drugog redovnog zasedanja
serbia_2014_53_09102015,https://otvoreniparlament.rs/transkript/7287,Druga sednica Drugog redovnog zasedanja
serbia_2014_54_05102015,https://otvoreniparlament.rs/transkript/7286,Prva sednica Drugog redovnog zasedanja
serbia_2014_55_02102015,https://otvoreniparlament.rs/transkript/7285,Prva sednica Drugog redovnog zasedanja
serbia_2014_56_01102015,https://otvoreniparlament.rs/transkript/7284,Prva sednica Drugog redovnog zasedanja
serbia_2014_57_25092015,https://otvoreniparlament.rs/transkript/7283,Sedamnaesto vanredno zasedanje
serbia_2014_58_31072015,https://otvoreniparlament.rs/transkript/7279,Šesnaesto vanredno zasedanje
serbia_2014_59_30072015,https://otvoreniparlament.rs/transkript/7278,Šesnaesto vanredno zasedanje
serbia_2014_60_29072015,https://otvoreniparlament.rs/transkript/7277,Šesnaesto vanredno zasedanje
serbia_2014_61_28072015,https://otvoreniparlament.rs/transkript/7276,Šesnaesto vanredno zasedanje
serbia_2014_62_27072015,https://otvoreniparlament.rs/transkript/7275,Šesnaesto vanredno zasedanje
serbia_2014_63_24072015,https://otvoreniparlament.rs/transkript/7274,Petnaesto vanredno zasedanje
serbia_2014_64_23072015,https://otvoreniparlament.rs/transkript/7273,Četrnaesto vanredno zasedanje
serbia_2014_65_22072015,https://otvoreniparlament.rs/transkript/7272,Četrnaesto vanredno zasedanje
serbia_2014_66_21072015,https://otvoreniparlament.rs/transkript/7271,Četrnaesto vanredno zasedanje
serbia_2014_67_16072015,https://otvoreniparlament.rs/transkript/7270,Trinaesto vanredno zasedanje
serbia_2014_68_15072015,https://otvoreniparlament.rs/transkript/7269,Četvrta posebna sednica
serbia_2014_69_14072015,https://otvoreniparlament.rs/transkript/7268,Trinaesto vanredno zasedanje
serbia_2014_70_13072015,https://otvoreniparlament.rs/transkript/7267,Trinaesto vanredno zasedanje
serbia_2014_71_07072015,https://otvoreniparlament.rs/transkript/7266,Dvanaesto vanredno zasedanje
serbia_2014_72_06072015,https://otvoreniparlament.rs/transkript/7265,Dvanaesto vanredno zasedanje
serbia_2014_73_02072015,https://otvoreniparlament.rs/transkript/7264,Dvanaesto vanredno zasedanje
serbia_2014_74_29062015,https://otvoreniparlament.rs/transkript/7263,Jedanaesto vanredno zasedanje
serbia_2014_75_26062015,https://otvoreniparlament.rs/transkript/7262,Jedanaesto vanredno zasedanje
serbia_2014_76_24062015,https://otvoreniparlament.rs/transkript/7261,Deseto vanredno zasedanje
serbia_2014_77_22062015,https://otvoreniparlament.rs/transkript/7260,Deseto vanredno zasedanje
serbia_2014_78_19062015,https://otvoreniparlament.rs/transkript/7259,Deveto vanredno zasedanje
serbia_2014_79_18062015,https://otvoreniparlament.rs/transkript/7258,Deveto vanredno zasedanje
serbia_2014_80_17062015,https://otvoreniparlament.rs/transkript/7257,Deveto vanredno zasedanje
serbia_2014_81_16062015,https://otvoreniparlament.rs/transkript/7256,Deveto vanredno zasedanje
serbia_2014_82_27052015,https://otvoreniparlament.rs/transkript/7255,Deveta sednica Prvog redovnog zasedanja
serbia_2014_83_26052015,https://otvoreniparlament.rs/transkript/7254,Deveta sednica Prvog redovnog zasedanja
serbia_2014_84_25052015,https://otvoreniparlament.rs/transkript/7253,Deveta sednica Prvog redovnog zasedanja
serbia_2014_85_21052015,https://otvoreniparlament.rs/transkript/7252,Osma sednica Prvog redovnog zasedanja
serbia_2014_86_20052015,https://otvoreniparlament.rs/transkript/7251,Osma sednica Prvog redovnog zasedanja
serbia_2014_87_19052015,https://otvoreniparlament.rs/transkript/7250,Osma sednica Prvog redovnog zasedanja
serbia_2014_88_15052015,https://otvoreniparlament.rs/transkript/7249,Sedma sednica Prvog redovnog zasedanja
