transcript_id,pdf_link,location_link,location_x,txt_link,key,video_id,generic_video_link,location_y
uk_1_13122007,,https://hansard.parliament.uk/html/commons/2007-12-13/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/6ba00847-833a-474b-9201-847f0cd172f9,13122007_Westminster,uk_4_13122007,https://www.parliamentlive.tv/Event/Index/f017db0b-d5f5-4dc8-9850-a7d99b8e47ad,Westminster Hall
uk_0_17122007,,https://hansard.parliament.uk/html/commons/2007-12-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2de3385e-88af-4e2e-bae6-445c5e46c348,17122007_Commons,uk_3_17122007,https://www.parliamentlive.tv/Event/Index/b4a8efb4-e2e6-40cb-8d31-b174b40f08e4,House of Commons
uk_0_18122007,,https://hansard.parliament.uk/html/commons/2007-12-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/ad6dd667-c78a-45ad-a997-d327e1d2ff0a,18122007_Commons,uk_1_18122007,https://www.parliamentlive.tv/Event/Index/ce0524cb-6b53-444a-8cb9-9556d900468b,House of Commons
uk_1_18122007,,https://hansard.parliament.uk/html/commons/2007-12-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/02c2fc53-3690-44bb-b4d1-cff2f14112eb,18122007_Westminster,uk_0_18122007,https://www.parliamentlive.tv/Event/Index/c6074ef6-9146-4d18-8dc2-1f4827c9e8c7,Westminster Hall
uk_1_18122007,,https://hansard.parliament.uk/html/commons/2007-12-18/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/02c2fc53-3690-44bb-b4d1-cff2f14112eb,18122007_Westminster,uk_2_18122007,https://www.parliamentlive.tv/Event/Index/186a6024-9c0c-4e2c-a1f9-90cc0132d21d,Westminster Hall
uk_0_07012008,,https://hansard.parliament.uk/html/commons/2008-01-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7dead56d-7d8a-4dee-b3ad-243dd60711b6,07012008_Commons,uk_32_07012008,https://www.parliamentlive.tv/Event/Index/66841b5a-3cb9-4440-8101-85a95719c292,House of Commons
uk_0_08012008,,https://hansard.parliament.uk/html/commons/2008-01-08/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/7a92bbb4-cdb3-4b95-b672-b2d6551a03f2,08012008_Commons,uk_30_08012008,https://www.parliamentlive.tv/Event/Index/20eb98e9-f852-48f5-be48-f993a54536bf,House of Commons
uk_1_08012008,,https://hansard.parliament.uk/html/commons/2008-01-08/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/206520cd-7426-4f80-ab73-4979e3358708,08012008_Westminster,uk_31_08012008,https://www.parliamentlive.tv/Event/Index/86295e9c-d44c-4dfc-991c-28a904b0abbb,Westminster Hall
uk_0_09012008,,https://hansard.parliament.uk/html/commons/2008-01-09/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9bbd73c7-178a-4bc7-a841-484ed1a14801,09012008_Commons,uk_28_09012008,https://www.parliamentlive.tv/Event/Index/79a7733b-eb48-4add-a0cf-85e1abe2a281,House of Commons
uk_1_09012008,,https://hansard.parliament.uk/html/commons/2008-01-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/46a7b84a-b7eb-4b9d-ae77-24c256416c14,09012008_Westminster,uk_27_09012008,https://www.parliamentlive.tv/Event/Index/57ec541a-f4cb-4af1-bb58-eb9250ad617c,Westminster Hall
uk_1_09012008,,https://hansard.parliament.uk/html/commons/2008-01-09/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/46a7b84a-b7eb-4b9d-ae77-24c256416c14,09012008_Westminster,uk_29_09012008,https://www.parliamentlive.tv/Event/Index/676a8e33-5665-4305-8a4a-ff310b34ef2c,Westminster Hall
uk_0_10012008,,https://hansard.parliament.uk/html/commons/2008-01-10/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/cb7b6ee6-a68e-4917-9b22-c37fe23e5c16,10012008_Commons,uk_26_10012008,https://www.parliamentlive.tv/Event/Index/27dcf2a9-0a43-4df9-a9af-80ca609784a2,House of Commons
uk_1_10012008,,https://hansard.parliament.uk/html/commons/2008-01-10/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0357e060-bb40-47bf-bd1f-123449a92b07,10012008_Westminster,uk_25_10012008,https://www.parliamentlive.tv/Event/Index/a45356f9-4b7d-4022-b2ea-14009fb6b814,Westminster Hall
uk_0_14012008,,https://hansard.parliament.uk/html/commons/2008-01-14/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/aa0a9189-674f-41ac-b22b-4b3679cb6ee7,14012008_Commons,uk_24_14012008,https://www.parliamentlive.tv/Event/Index/9e4e38c0-e955-4862-acd2-4383d30733f9,House of Commons
uk_0_15012008,,https://hansard.parliament.uk/html/commons/2008-01-15/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/31ebf85b-ecf4-4a34-825b-caa048b91741,15012008_Commons,uk_22_15012008,https://www.parliamentlive.tv/Event/Index/e55fd649-6833-4f66-a550-3992b8d660db,House of Commons
uk_1_15012008,,https://hansard.parliament.uk/html/commons/2008-01-15/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/a68e0876-5810-49ac-911d-d51ac6aa19aa,15012008_Westminster,uk_23_15012008,https://www.parliamentlive.tv/Event/Index/4b409236-a1a9-4dbc-96de-f7f089421d37,Westminster Hall
uk_0_16012008,,https://hansard.parliament.uk/html/commons/2008-01-16/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/df383661-832d-4eee-8827-31241fd9f160,16012008_Commons,uk_20_16012008,https://www.parliamentlive.tv/Event/Index/8ce777a6-98e0-411d-978b-c9da2c7e23c7,House of Commons
uk_1_16012008,,https://hansard.parliament.uk/html/commons/2008-01-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/913eb5d1-5633-473e-95c9-86fe6ccf1ff2,16012008_Westminster,uk_19_16012008,https://www.parliamentlive.tv/Event/Index/e08be585-25b9-4dab-859d-1c760ced0850,Westminster Hall
uk_1_16012008,,https://hansard.parliament.uk/html/commons/2008-01-16/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/913eb5d1-5633-473e-95c9-86fe6ccf1ff2,16012008_Westminster,uk_21_16012008,https://www.parliamentlive.tv/Event/Index/e335a6b1-57a6-472a-91dc-52c4d761f11f,Westminster Hall
uk_0_17012008,,https://hansard.parliament.uk/html/commons/2008-01-17/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c8a1c6b1-6e68-4a2e-a324-88b7ab9be0d6,17012008_Commons,uk_18_17012008,https://www.parliamentlive.tv/Event/Index/e0a01cfa-3d6f-4929-b52f-39219659518d,House of Commons
uk_1_17012008,,https://hansard.parliament.uk/html/commons/2008-01-17/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/eef35ec6-021c-4adf-a148-6cfcb02be0dd,17012008_Westminster,uk_17_17012008,https://www.parliamentlive.tv/Event/Index/2f23ee6e-357e-4362-bd61-0d99c911d42b,Westminster Hall
uk_0_21012008,,https://hansard.parliament.uk/html/commons/2008-01-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/958e9f61-57f5-4b60-86c8-1efe9c2b72a0,21012008_Commons,uk_16_21012008,https://www.parliamentlive.tv/Event/Index/d17dfd35-70ae-4cac-b399-56d625eeeca7,House of Commons
uk_0_22012008,,https://hansard.parliament.uk/html/commons/2008-01-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/207170dd-1ff4-4731-aa6b-07e1525c6e4d,22012008_Commons,uk_14_22012008,https://www.parliamentlive.tv/Event/Index/3937d261-65d4-4e44-9e61-3f55701b28be,House of Commons
uk_1_22012008,,https://hansard.parliament.uk/html/commons/2008-01-22/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/2215ea0d-849c-4342-9579-ab80874397ce,22012008_Westminster,uk_15_22012008,https://www.parliamentlive.tv/Event/Index/0f77d716-22f8-4aeb-a853-e4943e5453c5,Westminster Hall
uk_0_23012008,,https://hansard.parliament.uk/html/commons/2008-01-23/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9287d547-3915-41ad-b3b1-0d5b31f442d0,23012008_Commons,uk_12_23012008,https://www.parliamentlive.tv/Event/Index/8f54add4-e3bf-4ba0-bc8b-b81f51f5a164,House of Commons
uk_1_23012008,,https://hansard.parliament.uk/html/commons/2008-01-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/042d6e66-1f65-447f-acc1-e04750c77036,23012008_Westminster,uk_11_23012008,https://www.parliamentlive.tv/Event/Index/c5516e00-721e-4494-8a21-6e20b727834a,Westminster Hall
uk_1_23012008,,https://hansard.parliament.uk/html/commons/2008-01-23/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/042d6e66-1f65-447f-acc1-e04750c77036,23012008_Westminster,uk_13_23012008,https://www.parliamentlive.tv/Event/Index/a4f6963a-b7ee-4690-888f-06cdcb4a4859,Westminster Hall
uk_0_24012008,,https://hansard.parliament.uk/html/commons/2008-01-24/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/e7c9fc89-d2fe-4a39-9f77-8a6a55a2c811,24012008_Commons,uk_10_24012008,https://www.parliamentlive.tv/Event/Index/f4f1c21c-32e3-4a7f-8eec-559806656d20,House of Commons
uk_1_24012008,,https://hansard.parliament.uk/html/commons/2008-01-24/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/45716ecc-b890-41d5-ada1-533a3e3a5dc1,24012008_Westminster,uk_9_24012008,https://www.parliamentlive.tv/Event/Index/7fcc9b52-0e24-4dbe-a29f-7c1855286dc9,Westminster Hall
uk_0_25012008,,https://hansard.parliament.uk/html/commons/2008-01-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a660050d-0ada-40f2-92b1-099c744298d1,25012008_Commons,uk_8_25012008,https://www.parliamentlive.tv/Event/Index/b24f037c-6380-4b1e-a32d-0f57952eebf1,House of Commons
uk_0_28012008,,https://hansard.parliament.uk/html/commons/2008-01-28/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/f08e4e11-b07b-47fb-bb64-bcd40f185180,28012008_Commons,uk_7_28012008,https://www.parliamentlive.tv/Event/Index/f30153f7-02b1-4027-a0f5-7ca7071c36c4,House of Commons
uk_0_29012008,,https://hansard.parliament.uk/html/commons/2008-01-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/737bffb7-f017-4c43-9384-0c18d5104714,29012008_Commons,uk_5_29012008,https://www.parliamentlive.tv/Event/Index/475d6ae7-5ec6-4f54-90fa-fc62cf5a11f7,House of Commons
uk_1_29012008,,https://hansard.parliament.uk/html/commons/2008-01-29/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/f4628b7d-1dbb-4c85-949b-dfb91d544602,29012008_Westminster,uk_6_29012008,https://www.parliamentlive.tv/Event/Index/f6279557-decf-4bef-98b2-56d5df30f3d7,Westminster Hall
uk_0_30012008,,https://hansard.parliament.uk/html/commons/2008-01-30/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/62daa02b-e2b8-4191-b209-ef27329419ab,30012008_Commons,uk_3_30012008,https://www.parliamentlive.tv/Event/Index/c8b72f37-ecb3-4f1b-bb2f-2f76370fa376,House of Commons
uk_1_30012008,,https://hansard.parliament.uk/html/commons/2008-01-30/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/b84554e1-fe6f-4078-a138-d1007a65fb8b,30012008_Westminster,uk_2_30012008,https://www.parliamentlive.tv/Event/Index/967c875b-adc3-4001-a6a2-495bcccec53f,Westminster Hall
uk_1_30012008,,https://hansard.parliament.uk/html/commons/2008-01-30/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/b84554e1-fe6f-4078-a138-d1007a65fb8b,30012008_Westminster,uk_4_30012008,https://www.parliamentlive.tv/Event/Index/2d639fbd-d02f-4555-88c2-b6c6d5af0dd6,Westminster Hall
uk_0_31012008,,https://hansard.parliament.uk/html/commons/2008-01-31/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8a795bb5-e4bd-4539-85e5-ff739be3c0d5,31012008_Commons,uk_1_31012008,https://www.parliamentlive.tv/Event/Index/9d1fbf9f-93bc-4bc0-b2d1-4545c634d0a5,House of Commons
uk_1_31012008,,https://hansard.parliament.uk/html/commons/2008-01-31/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c728b52a-e4ce-43ad-9121-2a083c3675ea,31012008_Westminster,uk_0_31012008,https://www.parliamentlive.tv/Event/Index/45819921-7536-4452-b162-525c374a7138,Westminster Hall
uk_0_01022008,,https://hansard.parliament.uk/html/commons/2008-02-01/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/9319ac3c-37f8-4331-a8f9-dd59da54a648,01022008_Commons,uk_26_01022008,https://www.parliamentlive.tv/Event/Index/0927dffe-865a-4a08-a640-a368a0a0da58,House of Commons
uk_0_04022008,,https://hansard.parliament.uk/html/commons/2008-02-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/973db06c-811a-4a13-9351-5b87fdc8525f,04022008_Commons,uk_25_04022008,https://www.parliamentlive.tv/Event/Index/c3b2dc67-71df-472f-8526-7fb4b7428393,House of Commons
uk_0_05022008,,https://hansard.parliament.uk/html/commons/2008-02-05/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/fb682ef8-25a1-4608-8d51-ff4c3b34c343,05022008_Commons,uk_23_05022008,https://www.parliamentlive.tv/Event/Index/411feaa3-6cf5-481b-87cb-57d1b718e810,House of Commons
uk_1_05022008,,https://hansard.parliament.uk/html/commons/2008-02-05/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/fe5b3c47-f0c5-4438-8ce3-ad12265f068c,05022008_Westminster,uk_24_05022008,https://www.parliamentlive.tv/Event/Index/06a9193f-1da4-41c7-93ab-ccc86e3b644a,Westminster Hall
uk_0_06022008,,https://hansard.parliament.uk/html/commons/2008-02-06/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/853d5a25-6775-459c-a419-5651a3c25f8e,06022008_Commons,uk_21_06022008,https://www.parliamentlive.tv/Event/Index/ccd54cb2-2d2a-4da2-9617-a9ca4b718b62,House of Commons
uk_1_06022008,,https://hansard.parliament.uk/html/commons/2008-02-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c443deac-1d47-4a4f-a338-0537220885c4,06022008_Westminster,uk_20_06022008,https://www.parliamentlive.tv/Event/Index/6f30c9fd-b69f-4c03-b1a8-2b10ec2dd8a1,Westminster Hall
uk_1_06022008,,https://hansard.parliament.uk/html/commons/2008-02-06/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c443deac-1d47-4a4f-a338-0537220885c4,06022008_Westminster,uk_22_06022008,https://www.parliamentlive.tv/Event/Index/5959e7c7-1bb6-4596-b04e-718c2b3158cb,Westminster Hall
uk_0_07022008,,https://hansard.parliament.uk/html/commons/2008-02-07/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/b34f0fb1-ac1b-4747-89e7-e1c6fb9a5abc,07022008_Commons,uk_19_07022008,https://www.parliamentlive.tv/Event/Index/aae49790-6e94-4ecc-b454-4d4635b16ea9,House of Commons
uk_1_07022008,,https://hansard.parliament.uk/html/commons/2008-02-07/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/021bc379-2393-4658-aa6a-6f52491e1a2a,07022008_Westminster,uk_18_07022008,https://www.parliamentlive.tv/Event/Index/d4383ed3-f5e9-4577-8f24-0162dab71ba6,Westminster Hall
uk_0_18022008,,https://hansard.parliament.uk/html/commons/2008-02-18/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/5fea4ae7-6ff2-4e6a-9334-a272f16ad8aa,18022008_Commons,uk_17_18022008,https://www.parliamentlive.tv/Event/Index/df44a440-3812-4110-9809-c29f60bcdf58,House of Commons
uk_0_19022008,,https://hansard.parliament.uk/html/commons/2008-02-19/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/191cd3b7-5414-4287-849b-7281250c414b,19022008_Commons,uk_15_19022008,https://www.parliamentlive.tv/Event/Index/76d91012-a53d-47c6-b665-a7fad96cfd23,House of Commons
uk_1_19022008,,https://hansard.parliament.uk/html/commons/2008-02-19/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/34e3e84e-ec07-4ca5-9fc7-6c37aef2fa56,19022008_Westminster,uk_16_19022008,https://www.parliamentlive.tv/Event/Index/feb342ea-5ede-46ae-942d-dd772097dac0,Westminster Hall
uk_0_20022008,,https://hansard.parliament.uk/html/commons/2008-02-20/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/a8569931-42c1-4263-af1f-2ca895e66427,20022008_Commons,uk_13_20022008,https://www.parliamentlive.tv/Event/Index/054ddbe5-a6b3-4dcf-9452-601e728aac7c,House of Commons
uk_1_20022008,,https://hansard.parliament.uk/html/commons/2008-02-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c1e7f97a-187d-4d3d-8bf7-88a117bf4b93,20022008_Westminster,uk_12_20022008,https://www.parliamentlive.tv/Event/Index/0bbd0a6d-0bac-497f-b8b9-abf764ef7ade,Westminster Hall
uk_1_20022008,,https://hansard.parliament.uk/html/commons/2008-02-20/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/c1e7f97a-187d-4d3d-8bf7-88a117bf4b93,20022008_Westminster,uk_14_20022008,https://www.parliamentlive.tv/Event/Index/8145f6f3-326c-49df-a2b3-3bf9cc6de634,Westminster Hall
uk_0_21022008,,https://hansard.parliament.uk/html/commons/2008-02-21/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/2535e4c3-a59a-48b7-965c-92850899b438,21022008_Commons,uk_11_21022008,https://www.parliamentlive.tv/Event/Index/c48ee6b0-cb03-48c9-90e3-ddbbf6db6847,House of Commons
uk_1_21022008,,https://hansard.parliament.uk/html/commons/2008-02-21/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/b57b5d84-4959-4070-ad67-00f6fb322123,21022008_Westminster,uk_10_21022008,https://www.parliamentlive.tv/Event/Index/e2cfdbe5-31af-4c5b-9be1-e4a34f4e55fd,Westminster Hall
uk_0_22022008,,https://hansard.parliament.uk/html/commons/2008-02-22/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/c99aac1b-69de-4750-b221-52a81de955b7,22022008_Commons,uk_9_22022008,https://www.parliamentlive.tv/Event/Index/997e064e-d482-4c42-9ee8-20c66a1a7104,House of Commons
uk_0_25022008,,https://hansard.parliament.uk/html/commons/2008-02-25/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/3d30b400-dd98-4a24-bc56-9125443fddae,25022008_Commons,uk_8_25022008,https://www.parliamentlive.tv/Event/Index/800c3f4b-7727-485a-9a18-b14eb6769ac3,House of Commons
uk_0_26022008,,https://hansard.parliament.uk/html/commons/2008-02-26/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/8a53b869-b1da-4eec-aacc-a8e3aa123c70,26022008_Commons,uk_6_26022008,https://www.parliamentlive.tv/Event/Index/fe4fdade-dfea-4dec-af5a-7d592e2be5b3,House of Commons
uk_1_26022008,,https://hansard.parliament.uk/html/commons/2008-02-26/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/0a24aef9-4cac-41f3-8641-a44b890a2047,26022008_Westminster,uk_7_26022008,https://www.parliamentlive.tv/Event/Index/a1828a90-87c9-499e-9b0b-bf5c83adfe4d,Westminster Hall
uk_0_27022008,,https://hansard.parliament.uk/html/commons/2008-02-27/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6a805222-d60a-4ab4-a914-8a433c117e21,27022008_Commons,uk_4_27022008,https://www.parliamentlive.tv/Event/Index/b7769dc1-de59-4a86-b66f-859bb912249b,House of Commons
uk_1_27022008,,https://hansard.parliament.uk/html/commons/2008-02-27/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/3abac2cf-3a05-4896-a336-4df87eec54f1,27022008_Westminster,uk_3_27022008,https://www.parliamentlive.tv/Event/Index/2b51fb42-da0d-4ae2-90b7-777f1abc6980,Westminster Hall
uk_1_27022008,,https://hansard.parliament.uk/html/commons/2008-02-27/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/3abac2cf-3a05-4896-a336-4df87eec54f1,27022008_Westminster,uk_5_27022008,https://www.parliamentlive.tv/Event/Index/564cad6c-7ed5-4a4c-b40e-045fe55cce05,Westminster Hall
uk_0_29022008,,https://hansard.parliament.uk/html/commons/2008-02-29/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/be2d6f78-a2b8-41b6-bff0-af923f36e62c,29022008_Commons,uk_0_29022008,https://www.parliamentlive.tv/Event/Index/c723b19e-02d0-4617-b990-4de304a54c13,House of Commons
uk_0_03032008,,https://hansard.parliament.uk/html/commons/2008-03-03/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/44bc9760-ee3b-42e0-a40e-6239c0f536e7,03032008_Commons,uk_34_03032008,https://www.parliamentlive.tv/Event/Index/c8481683-8f59-46ca-a851-0ce36344a3b2,House of Commons
uk_0_04032008,,https://hansard.parliament.uk/html/commons/2008-03-04/CommonsChamber,CommonsChamber,https://hansard.parliament.uk/debates/GetDebateAsText/6fa57f20-b915-4c18-9b3e-b8abb1bb3fb8,04032008_Commons,uk_32_04032008,https://www.parliamentlive.tv/Event/Index/8f230497-c653-4123-9ba2-bdaedd7b42a0,House of Commons
uk_1_04032008,,https://hansard.parliament.uk/html/commons/2008-03-04/WestminsterHall,WestminsterHall,https://hansard.parliament.uk/debates/GetDebateAsText/ef6408eb-6c85-46f7-a88f-929bbd03536f,04032008_Westminster,uk_33_04032008,https://www.parliamentlive.tv/Event/Index/c60d2d4c-805e-4e6f-be7e-46f3840a75e0,Westminster Hall
