video_id,generic_video_link
uk_91_17042018,https://www.parliamentlive.tv/Event/Index/33324471-8ee2-4799-b7e8-ccc5a0f8206c
uk_92_17042018,https://www.parliamentlive.tv/Event/Index/d80c95ce-ecf2-4e2c-9034-75da7323a604
uk_93_17042018,https://www.parliamentlive.tv/Event/Index/80fc2f9b-cda5-45da-8193-48f508169696
uk_94_17042018,https://www.parliamentlive.tv/Event/Index/b6185bfd-3cde-4386-ae31-abc87af7f538
uk_95_17042018,https://www.parliamentlive.tv/Event/Index/e5ae6255-c88e-4e62-bbf4-9c0c18ba7b6b
uk_96_17042018,https://www.parliamentlive.tv/Event/Index/a45e1909-ef3d-4f5a-a2d4-29693ef01525
uk_97_17042018,https://www.parliamentlive.tv/Event/Index/2f0a047f-6ae5-4571-8782-6a045c589c24
uk_98_17042018,https://www.parliamentlive.tv/Event/Index/189db3d0-2912-47ae-b317-02ac1c36cbcb
uk_99_17042018,https://www.parliamentlive.tv/Event/Index/485b11e9-8377-4d82-aaeb-53f3fde5919b
uk_100_17042018,https://www.parliamentlive.tv/Event/Index/ec0c65e1-2a0c-4582-b927-399cb2b46fcc
uk_101_17042018,https://www.parliamentlive.tv/Event/Index/2fb72ffd-ce55-4787-b0c3-a48a2ab00648
uk_102_16042018,https://www.parliamentlive.tv/Event/Index/0e341f8d-4bca-4583-b986-e455bf79a2f5
uk_103_16042018,https://www.parliamentlive.tv/Event/Index/68898788-eff1-4436-8f4b-c30b2d9eaa3e
uk_104_16042018,https://www.parliamentlive.tv/Event/Index/618c6ebe-5584-4d5e-bae5-62348bcf96c4
uk_0_24052018,https://www.parliamentlive.tv/Event/Index/e8573f0d-0a52-40e6-92c1-c8a89647a6f2
uk_1_24052018,https://www.parliamentlive.tv/Event/Index/02909c9f-af48-4358-b139-b5d601589663
uk_2_23052018,https://www.parliamentlive.tv/Event/Index/94329e0d-3319-476a-93eb-9b721a416ce6
uk_3_23052018,https://www.parliamentlive.tv/Event/Index/06042ebb-7c87-4334-9a5b-69519941eb66
uk_4_23052018,https://www.parliamentlive.tv/Event/Index/066a04fe-51d7-4dcf-a9c3-20849bad75e8
uk_5_23052018,https://www.parliamentlive.tv/Event/Index/6a06b3a7-157d-4f5d-85c8-59603bdb8c6a
uk_6_23052018,https://www.parliamentlive.tv/Event/Index/b4733afc-d9a0-4f2f-8936-464b912ccbad
uk_7_23052018,https://www.parliamentlive.tv/Event/Index/9611519f-4a3a-4627-9167-48a1ba4f1ad1
uk_8_23052018,https://www.parliamentlive.tv/Event/Index/7d8730bb-e08b-43a7-ac22-34a08fa1f7c9
uk_9_23052018,https://www.parliamentlive.tv/Event/Index/0bcff514-5415-4291-af14-a8e20c0de6b2
uk_10_23052018,https://www.parliamentlive.tv/Event/Index/0c88331e-5641-463a-baf9-aab3011abf1f
uk_11_23052018,https://www.parliamentlive.tv/Event/Index/be97b964-64d3-48b3-830c-f96eae705efc
uk_12_23052018,https://www.parliamentlive.tv/Event/Index/508beb46-eb61-4071-951d-20b3c9dd5d8e
uk_13_23052018,https://www.parliamentlive.tv/Event/Index/0bd9e51c-c257-4cad-8c44-792cccf4ffa8
uk_14_23052018,https://www.parliamentlive.tv/Event/Index/216d0f26-4797-461e-a003-4a170c695862
uk_15_23052018,https://www.parliamentlive.tv/Event/Index/00423442-1499-45f2-b741-68a18a77fa48
uk_16_22052018,https://www.parliamentlive.tv/Event/Index/df3e7736-4a3c-46a0-b871-fc06a47fefd9
uk_17_22052018,https://www.parliamentlive.tv/Event/Index/b2e36b8f-0e43-4ce9-8826-fb84c477d01f
uk_18_22052018,https://www.parliamentlive.tv/Event/Index/9b69a8df-d3dd-4f75-9593-ee753fe53c54
uk_19_22052018,https://www.parliamentlive.tv/Event/Index/5003847f-2657-4e4e-b10f-bf0c21a76328
uk_20_22052018,https://www.parliamentlive.tv/Event/Index/f682ea12-8d06-42b6-8b2c-763bc09e110c
uk_21_22052018,https://www.parliamentlive.tv/Event/Index/5bf99871-7016-45ad-ae33-077ccce921d1
uk_22_22052018,https://www.parliamentlive.tv/Event/Index/01e58136-6ddf-447e-a4fb-b7f80fd3df47
uk_23_22052018,https://www.parliamentlive.tv/Event/Index/b51d258b-3242-467c-b3e2-eb425cf3c178
uk_24_22052018,https://www.parliamentlive.tv/Event/Index/cb126fb0-902d-4473-b9a6-931df1261db8
uk_25_22052018,https://www.parliamentlive.tv/Event/Index/e67b477d-1cda-44e9-aaba-10a96b19f8f6
uk_26_22052018,https://www.parliamentlive.tv/Event/Index/a5234e31-7467-4a72-915c-6bd39a530a6d
uk_27_22052018,https://www.parliamentlive.tv/Event/Index/ed623c7b-b712-4eb8-b3c8-29937c24bcc1
uk_28_22052018,https://www.parliamentlive.tv/Event/Index/47aa6579-f71f-4701-a087-2417e69848d1
uk_29_22052018,https://www.parliamentlive.tv/Event/Index/178a59e9-7e6a-471a-9331-7798e63bdd66
uk_30_22052018,https://www.parliamentlive.tv/Event/Index/8c244cde-4e32-4e37-9799-5ce396150a09
uk_31_22052018,https://www.parliamentlive.tv/Event/Index/80453782-7232-427d-be6e-64633734bf7e
uk_32_22052018,https://www.parliamentlive.tv/Event/Index/169c341d-e8bc-44de-ab49-2482bfc6acc4
uk_33_22052018,https://www.parliamentlive.tv/Event/Index/41dc2699-60a1-41bf-83fd-eac7897c47f4
uk_34_22052018,https://www.parliamentlive.tv/Event/Index/5a5ab5c2-1c6e-4d31-a9c3-1c0589442f95
uk_35_22052018,https://www.parliamentlive.tv/Event/Index/75c90bfe-bb82-4df0-9d1f-fd7c67344f93
uk_36_22052018,https://www.parliamentlive.tv/Event/Index/b8d992c5-afce-4344-9973-f6da5ae8e73d
uk_37_22052018,https://www.parliamentlive.tv/Event/Index/5e97d058-cda1-4265-9c31-d61012b5863e
uk_38_22052018,https://www.parliamentlive.tv/Event/Index/eecf04de-8031-4d4b-9671-faf5cb7e29cb
uk_39_21052018,https://www.parliamentlive.tv/Event/Index/377ec91c-7761-47d1-b8e1-d8d115e652b0
uk_40_21052018,https://www.parliamentlive.tv/Event/Index/fb7aa02f-05d2-46c5-9d57-2c7304e7ebc1
uk_41_21052018,https://www.parliamentlive.tv/Event/Index/8804295a-ea39-47eb-9d7a-4ae12460d3ce
uk_42_21052018,https://www.parliamentlive.tv/Event/Index/bf423510-4411-4597-a147-ca9d6ca8edd4
uk_43_21052018,https://www.parliamentlive.tv/Event/Index/f1b73fe7-ae5a-42b1-8852-18e66a094697
uk_44_21052018,https://www.parliamentlive.tv/Event/Index/4634a0e0-41b1-43ca-9dc8-71a712e1a0c2
uk_45_21052018,https://www.parliamentlive.tv/Event/Index/824a2640-b9df-49aa-819b-6ccacd8bf8ac
uk_46_21052018,https://www.parliamentlive.tv/Event/Index/e0959b17-0039-4c13-8f20-9903245d3ed9
uk_47_21052018,https://www.parliamentlive.tv/Event/Index/f95d0a42-7fc9-465b-a65c-9e6febd7f472
uk_48_17052018,https://www.parliamentlive.tv/Event/Index/b409bb20-c515-4e7c-bcd4-cee78840665e
uk_49_17052018,https://www.parliamentlive.tv/Event/Index/3b7309bf-b923-43a4-aa31-0a6f159639b0
uk_50_17052018,https://www.parliamentlive.tv/Event/Index/e64afb92-9b65-4222-a582-378a75da4701
uk_51_16052018,https://www.parliamentlive.tv/Event/Index/77ade749-6045-4249-a10c-1aac4fc61925
uk_52_16052018,https://www.parliamentlive.tv/Event/Index/fef0a0c1-2020-4976-bfb6-fb340953e42d
uk_53_16052018,https://www.parliamentlive.tv/Event/Index/061d2011-8439-41d4-bcc3-220a6c73a162
uk_54_16052018,https://www.parliamentlive.tv/Event/Index/7ace55dc-7db0-4c5d-8492-7dd9d61d40dd
uk_55_16052018,https://www.parliamentlive.tv/Event/Index/1d08fe7b-691b-4b41-81a2-18d56e2185e2
uk_56_16052018,https://www.parliamentlive.tv/Event/Index/44756063-4b8f-47e6-9a0f-724c7d425e5d
uk_57_16052018,https://www.parliamentlive.tv/Event/Index/90b1eb8a-1eca-40c2-8916-0956c5cce7a0
uk_58_16052018,https://www.parliamentlive.tv/Event/Index/ea64219b-d3d4-4665-92d4-9a5493e66879
uk_59_16052018,https://www.parliamentlive.tv/Event/Index/85389376-c0e5-4c07-a43f-c27518b974fc
uk_60_16052018,https://www.parliamentlive.tv/Event/Index/e7b5a559-dc35-4627-94b6-036b998b8a72
uk_61_16052018,https://www.parliamentlive.tv/Event/Index/333e4572-ae9c-4c8a-afaf-c9e3499a510a
uk_62_16052018,https://www.parliamentlive.tv/Event/Index/0b29f8fe-ef53-4857-a712-b5b6d9e273be
uk_63_16052018,https://www.parliamentlive.tv/Event/Index/ae81fe26-13e4-457e-bb55-a5225d5cde14
uk_64_16052018,https://www.parliamentlive.tv/Event/Index/2f1cc365-0f0e-4243-8e2b-d04af8fbbbe4
uk_65_16052018,https://www.parliamentlive.tv/Event/Index/20d0e31e-c9ab-4559-827a-e846d6304552
uk_66_16052018,https://www.parliamentlive.tv/Event/Index/6cd99035-420b-45f3-8eb1-a6de33213c0b
uk_67_15052018,https://www.parliamentlive.tv/Event/Index/f7ecd054-f463-4e70-ae01-da9abc40f87f
uk_68_15052018,https://www.parliamentlive.tv/Event/Index/61caee8b-72f4-4619-8b15-9c62cb9aba14
uk_69_15052018,https://www.parliamentlive.tv/Event/Index/a0cb621c-ac8b-404f-9cba-9ee27972dd41
uk_70_15052018,https://www.parliamentlive.tv/Event/Index/a8001aa8-6140-489e-8e16-7f3e6ed30ef5
uk_71_15052018,https://www.parliamentlive.tv/Event/Index/6c8618b2-a926-4e56-b054-987900e2868d
uk_72_15052018,https://www.parliamentlive.tv/Event/Index/ce107008-9817-4eee-af0e-80427599e18f
uk_73_15052018,https://www.parliamentlive.tv/Event/Index/ac3cf88f-3a45-457b-81db-b9376d996dd5
uk_74_15052018,https://www.parliamentlive.tv/Event/Index/a9f54be0-0464-45eb-9aba-011b5540ad86
uk_75_15052018,https://www.parliamentlive.tv/Event/Index/ad51f336-f029-410d-ae14-04b454bbd4d7
uk_76_15052018,https://www.parliamentlive.tv/Event/Index/91461dec-546e-4834-8e64-2bd00daf92bc
uk_77_15052018,https://www.parliamentlive.tv/Event/Index/3efc128a-a831-4b76-b65d-49e81f3c3378
uk_78_15052018,https://www.parliamentlive.tv/Event/Index/13d15d6a-8aa9-40ce-bdf2-3d19777b3af8
uk_79_15052018,https://www.parliamentlive.tv/Event/Index/83122397-cf47-4b23-91d7-796a9c872cc0
uk_80_15052018,https://www.parliamentlive.tv/Event/Index/ca2b1e93-ebd6-4470-884e-4f4104dac46d
uk_81_15052018,https://www.parliamentlive.tv/Event/Index/c4b6b5ec-e22f-4991-9d17-e6faeac597ab
uk_82_15052018,https://www.parliamentlive.tv/Event/Index/951f5271-3f7f-45f7-8ba3-279e1d14bc09
uk_83_15052018,https://www.parliamentlive.tv/Event/Index/d51b2a33-6bc2-41ec-adc1-d760caf07f74
uk_84_15052018,https://www.parliamentlive.tv/Event/Index/e2131464-fcfb-4395-88c2-a90af765b8f9
uk_85_15052018,https://www.parliamentlive.tv/Event/Index/0ab22d2b-617e-4033-9a7a-3e8993670c12
uk_86_14052018,https://www.parliamentlive.tv/Event/Index/bdb26537-b81c-4f77-ba9d-592ec95d3269
uk_87_14052018,https://www.parliamentlive.tv/Event/Index/b2eb886c-08ba-47f4-8a03-098236ecf441
uk_88_14052018,https://www.parliamentlive.tv/Event/Index/650f1a43-24c9-46f4-8275-b0d5f17bda21
uk_89_14052018,https://www.parliamentlive.tv/Event/Index/143ec7e0-1ba0-480b-a5cd-126536e7bfd7
uk_90_14052018,https://www.parliamentlive.tv/Event/Index/e080d523-8ad4-40a5-9743-e91fec62d61a
uk_91_14052018,https://www.parliamentlive.tv/Event/Index/d84d1dc9-f653-41c0-a535-975b4a4f24d6
uk_92_14052018,https://www.parliamentlive.tv/Event/Index/486068e9-4480-447c-96c4-b6078b39323a
uk_93_14052018,https://www.parliamentlive.tv/Event/Index/fd64ef15-3651-48ff-bbeb-b01f808fc281
uk_94_14052018,https://www.parliamentlive.tv/Event/Index/13b7783d-9253-4bca-98f9-ad354b79417a
uk_95_11052018,https://www.parliamentlive.tv/Event/Index/66797e95-f829-4b7e-ac1b-8ee3910fc6b8
uk_96_10052018,https://www.parliamentlive.tv/Event/Index/d6d56fe0-2bc1-4cd9-8a33-c603e5e1b396
uk_97_10052018,https://www.parliamentlive.tv/Event/Index/082b6e02-f4ba-46dd-a581-48202804c19f
uk_98_10052018,https://www.parliamentlive.tv/Event/Index/639f0289-4028-4dca-aeff-c73c928816e5
uk_99_10052018,https://www.parliamentlive.tv/Event/Index/d9580984-9af2-423d-9d67-b646b547fe9f
uk_100_10052018,https://www.parliamentlive.tv/Event/Index/b605a051-c725-4763-9555-89ae7d34f709
uk_101_09052018,https://www.parliamentlive.tv/Event/Index/a508a7a0-c8b4-4636-b26d-93d1d3ae2795
uk_102_09052018,https://www.parliamentlive.tv/Event/Index/445c43a6-d579-47bc-bb9c-4b9b72620742
uk_103_09052018,https://www.parliamentlive.tv/Event/Index/8970b47f-9df9-495a-b727-f11b663215f6
uk_104_09052018,https://www.parliamentlive.tv/Event/Index/fc6a3736-454f-45f2-bb73-48340b0d36bd
uk_105_09052018,https://www.parliamentlive.tv/Event/Index/2ba88abd-e686-4936-b37e-23144a88a093
uk_106_09052018,https://www.parliamentlive.tv/Event/Index/649f1561-b49e-4adb-951e-915caf2e42e5
uk_107_09052018,https://www.parliamentlive.tv/Event/Index/7106330b-4a7f-4012-9868-1ac69dbe4115
uk_108_09052018,https://www.parliamentlive.tv/Event/Index/6c464ee7-685f-4f3b-9bef-dc36f32c2cf0
uk_109_09052018,https://www.parliamentlive.tv/Event/Index/31e1d316-dbae-4b04-9a4e-33681b46e398
uk_110_09052018,https://www.parliamentlive.tv/Event/Index/d0b9fff8-ca97-4255-9665-2ef32cea9341
uk_111_09052018,https://www.parliamentlive.tv/Event/Index/6d26dc7e-5b3e-4ebd-b94b-63cd500e73ab
uk_112_09052018,https://www.parliamentlive.tv/Event/Index/ee7ce199-be00-4fab-9c8c-f510c054b5df
uk_113_09052018,https://www.parliamentlive.tv/Event/Index/7b0d2cb6-5047-4ec7-a93d-ee10c19c7765
uk_114_09052018,https://www.parliamentlive.tv/Event/Index/e3b2d0af-6cbb-4c79-a3a8-05832c2dd1ab
uk_115_09052018,https://www.parliamentlive.tv/Event/Index/cd7de944-aebe-4360-8726-d4c25a94f958
uk_116_09052018,https://www.parliamentlive.tv/Event/Index/9bd5a962-d55a-4dd0-8d42-4a527843d275
uk_117_09052018,https://www.parliamentlive.tv/Event/Index/83b5d80a-28c3-400e-9005-11e26c6d642a
uk_118_09052018,https://www.parliamentlive.tv/Event/Index/08090b9b-4f5b-45a7-b6b6-5ccc837ceddc
uk_119_09052018,https://www.parliamentlive.tv/Event/Index/299e023d-edd8-48c7-bb4d-80ea9113af14
uk_120_09052018,https://www.parliamentlive.tv/Event/Index/40249940-219b-4b6b-8440-1ccad1c63a61
uk_121_09052018,https://www.parliamentlive.tv/Event/Index/2116b504-06be-4ba4-a6ec-5044dd16c1c9
uk_122_08052018,https://www.parliamentlive.tv/Event/Index/94719b98-f1fc-4583-a266-7c8252e2f4d4
uk_123_08052018,https://www.parliamentlive.tv/Event/Index/0ac026a0-9d32-46ee-8f4c-c94c28a64ba6
uk_124_08052018,https://www.parliamentlive.tv/Event/Index/31a9ef36-7a8f-4e50-9e9e-792c4e547444
uk_125_08052018,https://www.parliamentlive.tv/Event/Index/2a52c7a6-cf69-4193-a1cd-4d5a994ef0c3
uk_126_08052018,https://www.parliamentlive.tv/Event/Index/7bfc5509-2346-4ba1-81fa-af026718bb17
uk_127_08052018,https://www.parliamentlive.tv/Event/Index/e82d2972-93df-4703-aae7-ee1479bd7519
uk_128_08052018,https://www.parliamentlive.tv/Event/Index/fa59781a-35a2-45d7-bea4-e2ecf9f5ced3
uk_129_08052018,https://www.parliamentlive.tv/Event/Index/20d2fc43-fe59-4619-8176-58c390bd012a
uk_130_08052018,https://www.parliamentlive.tv/Event/Index/926a655b-d64e-461d-83ee-c8c5f0949377
uk_131_08052018,https://www.parliamentlive.tv/Event/Index/620bcf77-ad6f-4607-8b3f-bcdb85edd613
uk_132_08052018,https://www.parliamentlive.tv/Event/Index/8e802268-bff4-4726-a4da-6601a2f99129
uk_133_08052018,https://www.parliamentlive.tv/Event/Index/bfe441b1-bf18-46dc-86cb-00d2f5e3c0b0
uk_134_08052018,https://www.parliamentlive.tv/Event/Index/539de0d3-cdac-4ec4-a2e1-912721ae5121
uk_135_08052018,https://www.parliamentlive.tv/Event/Index/e3ae45ba-9f71-4f58-9128-58d08d55dd46
uk_136_08052018,https://www.parliamentlive.tv/Event/Index/53ff0688-83ed-4f86-b9ef-c80e5cc1c24a
uk_137_08052018,https://www.parliamentlive.tv/Event/Index/fbfe6f93-459c-4370-8b93-0fc8432e5ccd
uk_138_03052018,https://www.parliamentlive.tv/Event/Index/09ef57d4-43cf-4974-9b4b-a4a04c5de7f3
uk_139_03052018,https://www.parliamentlive.tv/Event/Index/c40b4224-2966-4b05-9897-3a31dfd705ce
uk_140_02052018,https://www.parliamentlive.tv/Event/Index/0db25d8d-9a0f-41da-a9ea-8c928727561a
uk_141_02052018,https://www.parliamentlive.tv/Event/Index/204ad0a5-9efc-4cc8-a935-cb6888f273ac
uk_142_02052018,https://www.parliamentlive.tv/Event/Index/0cf92dd0-f484-4699-9e01-81c86acb880c
uk_143_02052018,https://www.parliamentlive.tv/Event/Index/f345ead5-9751-4a1d-953f-9ace4079ff80
uk_144_02052018,https://www.parliamentlive.tv/Event/Index/6bb04057-e5d1-410d-9595-72eaff19e1a5
uk_145_02052018,https://www.parliamentlive.tv/Event/Index/14e8bd6c-f80a-4335-a005-f06993e15d87
uk_146_02052018,https://www.parliamentlive.tv/Event/Index/4edba6c6-8ee6-4b32-9996-21f1a19c109b
uk_147_02052018,https://www.parliamentlive.tv/Event/Index/bca2680f-8ba9-4ae5-aecd-abfe1cc5cdc8
uk_148_02052018,https://www.parliamentlive.tv/Event/Index/1c55f93e-5703-4594-b4ff-9855f7cb852c
uk_149_02052018,https://www.parliamentlive.tv/Event/Index/062ebce8-9779-4305-b5ef-7fe0d7477690
uk_150_02052018,https://www.parliamentlive.tv/Event/Index/e50fb60d-e655-4622-a640-c4c9ed70bc05
uk_151_02052018,https://www.parliamentlive.tv/Event/Index/8c602861-15b0-45eb-9362-0ba7102e0e41
uk_152_02052018,https://www.parliamentlive.tv/Event/Index/519dec34-d6be-467b-9b05-b761e7e91a87
uk_153_02052018,https://www.parliamentlive.tv/Event/Index/00c864f2-747c-49fe-9650-f65bb22eb70f
uk_154_02052018,https://www.parliamentlive.tv/Event/Index/c02d5558-300f-43e5-a1ce-91919718b845
uk_155_02052018,https://www.parliamentlive.tv/Event/Index/4e54081f-cffb-4ca8-bf40-5f945345c5e9
uk_156_02052018,https://www.parliamentlive.tv/Event/Index/8a8be16f-b2ff-443a-b208-50161192d27b
uk_157_01052018,https://www.parliamentlive.tv/Event/Index/df65e666-1ba8-44a4-a928-ae99d951fa51
uk_158_01052018,https://www.parliamentlive.tv/Event/Index/dd779d91-af6b-48d6-a928-a8803fe101ab
uk_159_01052018,https://www.parliamentlive.tv/Event/Index/14fd35da-3f7f-4207-886d-904fb87fdb03
uk_160_01052018,https://www.parliamentlive.tv/Event/Index/e5b46409-d9b1-4d15-afac-3b0f6d8ad7a6
uk_161_01052018,https://www.parliamentlive.tv/Event/Index/1fd7e392-7457-4ff0-a10e-b13dd115e9d1
uk_162_01052018,https://www.parliamentlive.tv/Event/Index/d5bb6fc8-6cbb-41fb-82b4-b4f9869d0333
uk_163_01052018,https://www.parliamentlive.tv/Event/Index/b5ab2224-f446-4468-b343-fa36192ef035
uk_164_01052018,https://www.parliamentlive.tv/Event/Index/5f3acbad-778e-4722-87cf-56861d71b0e6
uk_165_01052018,https://www.parliamentlive.tv/Event/Index/c9f7327b-f7d5-472d-ae00-a1e0476352a0
uk_166_01052018,https://www.parliamentlive.tv/Event/Index/91d5b6c6-32d5-4778-9018-3a2d48fc824f
uk_167_01052018,https://www.parliamentlive.tv/Event/Index/df1a1232-f145-4748-a561-d2cddea27746
uk_168_01052018,https://www.parliamentlive.tv/Event/Index/9c74c566-fa7a-4411-bf85-d3c11e9dd517
uk_169_01052018,https://www.parliamentlive.tv/Event/Index/1925cb56-7879-46cf-a820-08491c5c8b5e
uk_170_01052018,https://www.parliamentlive.tv/Event/Index/1e3e7931-61c6-49c5-a789-5b7c5c73caa8
uk_171_01052018,https://www.parliamentlive.tv/Event/Index/d7d6975d-082d-4361-b362-caea6401472e
uk_172_01052018,https://www.parliamentlive.tv/Event/Index/1a180f8b-181e-4007-8e7c-98012d967c23
uk_173_01052018,https://www.parliamentlive.tv/Event/Index/e70249eb-9b1a-4ba1-b4c7-ec770eb2451c
uk_0_28062018,https://www.parliamentlive.tv/Event/Index/7326eaf6-f8bc-4dd6-b85e-0336fa766875
uk_1_28062018,https://www.parliamentlive.tv/Event/Index/f27f52d4-6a7b-4d79-8574-f922d8b9db44
uk_2_28062018,https://www.parliamentlive.tv/Event/Index/35891d47-6981-485f-9ea4-de96391a1d1f
uk_3_28062018,https://www.parliamentlive.tv/Event/Index/d41daab2-f75f-4a0b-90c7-860c559c5789
uk_4_28062018,https://www.parliamentlive.tv/Event/Index/5413e0c2-50f9-4ef1-bc4b-b909bc3d21e1
uk_5_28062018,https://www.parliamentlive.tv/Event/Index/98f69ff8-f15a-49ed-97ef-48604cfe9138
uk_6_27062018,https://www.parliamentlive.tv/Event/Index/90a5497e-0197-4a6e-a6f4-5ae1285120e6
uk_7_27062018,https://www.parliamentlive.tv/Event/Index/c4f6c0a1-1bcf-44e8-88a9-25ee576e62f6
uk_8_27062018,https://www.parliamentlive.tv/Event/Index/fdc6b3e8-330a-415d-ab15-656a267a528c
uk_9_27062018,https://www.parliamentlive.tv/Event/Index/5f6e5fb8-24be-4922-90ba-bad4c4109556
uk_10_27062018,https://www.parliamentlive.tv/Event/Index/e3ae774b-ff7e-4c17-9d19-d0ecee5e4161
uk_11_27062018,https://www.parliamentlive.tv/Event/Index/4fe3c608-f6f6-4c66-9e7d-8d805acfbaad
uk_12_27062018,https://www.parliamentlive.tv/Event/Index/857d619d-719d-411a-b049-726c7cd4a8e1
uk_13_27062018,https://www.parliamentlive.tv/Event/Index/1f44bd5f-1025-43d6-85a4-c033d6d3dc9a
uk_14_27062018,https://www.parliamentlive.tv/Event/Index/7a8a2eb6-9503-4022-a007-4b3530c73f2c
uk_15_27062018,https://www.parliamentlive.tv/Event/Index/4a51d891-74cd-4dc4-be5f-842610aeb2c1
uk_16_27062018,https://www.parliamentlive.tv/Event/Index/59193636-d02e-47b5-8bd3-cb4c21dc8848
uk_17_27062018,https://www.parliamentlive.tv/Event/Index/58da6df3-da79-4b92-99cb-64a2a96d03de
uk_18_27062018,https://www.parliamentlive.tv/Event/Index/61152570-a609-497e-ae1e-c548f0233143
uk_19_27062018,https://www.parliamentlive.tv/Event/Index/42f74630-f287-43a7-87f1-dbd4dd40fe1a
uk_20_27062018,https://www.parliamentlive.tv/Event/Index/7eaa4fc3-4eaf-4123-b36d-6c53b4f1e7ae
uk_21_26062018,https://www.parliamentlive.tv/Event/Index/52de65ff-abb4-4a7e-b46e-33fb9924bff4
uk_22_26062018,https://www.parliamentlive.tv/Event/Index/816bf434-5d27-4206-9f65-aa04d0674808
uk_23_26062018,https://www.parliamentlive.tv/Event/Index/ca9c0aff-d9b8-4b80-a329-a7919bb02023
uk_24_26062018,https://www.parliamentlive.tv/Event/Index/210db927-5dc8-450e-994c-f8922621aaf1
uk_25_26062018,https://www.parliamentlive.tv/Event/Index/39cac5cf-15d5-4f7f-a62c-1ce36a021603
uk_26_26062018,https://www.parliamentlive.tv/Event/Index/127da768-f192-4768-ac07-c4368b10600f
uk_27_26062018,https://www.parliamentlive.tv/Event/Index/652e6070-19dc-44ce-adc1-d4225b8fd991
uk_28_26062018,https://www.parliamentlive.tv/Event/Index/ca248f0e-d4c0-4160-9098-ea36d9b52b8f
uk_29_26062018,https://www.parliamentlive.tv/Event/Index/121760a5-5a94-4db1-b5fc-cb4556040e87
uk_30_26062018,https://www.parliamentlive.tv/Event/Index/b17e3aae-61d4-4e27-8331-13b0eabd4a78
uk_31_26062018,https://www.parliamentlive.tv/Event/Index/bdf8eccf-ed74-484d-b897-249eee7bf5e2
uk_32_26062018,https://www.parliamentlive.tv/Event/Index/7c07bb7d-1550-4fc3-acbc-582b8ba07d7a
uk_33_26062018,https://www.parliamentlive.tv/Event/Index/9b5e7389-5163-44a5-81e0-52eff37b2666
uk_34_26062018,https://www.parliamentlive.tv/Event/Index/882a901a-370f-463f-8009-ce4d8007411a
uk_35_26062018,https://www.parliamentlive.tv/Event/Index/22c85e0a-0b42-440b-a35a-8a672dd1af71
uk_36_26062018,https://www.parliamentlive.tv/Event/Index/6f5e4f7a-5686-4a9b-9d06-d8e75c553437
uk_37_26062018,https://www.parliamentlive.tv/Event/Index/963a9f09-0822-418b-b910-77d00c97754a
uk_38_26062018,https://www.parliamentlive.tv/Event/Index/a085631d-22a7-4d63-b920-b6a9d58abebd
uk_39_26062018,https://www.parliamentlive.tv/Event/Index/de95d012-f75d-40b6-ab7b-c5575e46d9b7
uk_40_26062018,https://www.parliamentlive.tv/Event/Index/3028a44c-690f-4221-b12c-5b804942ba02
uk_41_25062018,https://www.parliamentlive.tv/Event/Index/0c1f5c8b-6913-454d-97a5-d984af480170
uk_42_25062018,https://www.parliamentlive.tv/Event/Index/4ae5bfb4-350b-47b7-8fa1-4ff7b0b60844
uk_43_25062018,https://www.parliamentlive.tv/Event/Index/9e16ee80-cbb3-4107-aa8b-b664c5527d3d
uk_44_25062018,https://www.parliamentlive.tv/Event/Index/7860c4f1-7b1e-49da-84c8-5ffe5917515f
uk_45_25062018,https://www.parliamentlive.tv/Event/Index/6d7912ac-a841-4d11-aa67-a7c25e3263f9
uk_46_25062018,https://www.parliamentlive.tv/Event/Index/7a94cba5-fe7e-477a-8cfc-f389ac6b5694
uk_47_25062018,https://www.parliamentlive.tv/Event/Index/446c51db-0b13-4ab5-bcfd-95860437073e
uk_48_25062018,https://www.parliamentlive.tv/Event/Index/068a0564-c57c-4b65-a1e8-b540474e098b
uk_49_21062018,https://www.parliamentlive.tv/Event/Index/3d63c39d-18f3-4cd7-8509-c91785dced98
uk_50_21062018,https://www.parliamentlive.tv/Event/Index/06e05d11-d3f9-44d0-9ef4-2f4c408ec41b
uk_51_20062018,https://www.parliamentlive.tv/Event/Index/b90891c1-f651-4cb6-bf14-d1084844e9f5
uk_52_20062018,https://www.parliamentlive.tv/Event/Index/252986ff-cec8-4647-a208-787618136dfb
uk_53_20062018,https://www.parliamentlive.tv/Event/Index/5dbe48dd-e14e-4a57-840d-b9c0943b0d3d
uk_54_20062018,https://www.parliamentlive.tv/Event/Index/a90f2a2b-b4d7-403c-8c9a-639215d7b25e
uk_55_20062018,https://www.parliamentlive.tv/Event/Index/d74ef435-1ce4-49b3-87ff-15562628692f
uk_56_20062018,https://www.parliamentlive.tv/Event/Index/c5b34613-fa7b-4d86-ac6d-0c94798d4dba
uk_57_20062018,https://www.parliamentlive.tv/Event/Index/161ca43b-b90a-45e5-be54-71e5b43cd6cc
uk_58_20062018,https://www.parliamentlive.tv/Event/Index/b68131a5-90eb-4251-8c3d-6dc16f2f185f
uk_59_20062018,https://www.parliamentlive.tv/Event/Index/4a5f543a-8cfe-495f-8942-a23dd4dce1f2
uk_60_20062018,https://www.parliamentlive.tv/Event/Index/c674a969-c17d-4624-a3b0-41b37ea4f8d0
