video_id,mp3_link,docx_link,doc_link
12_370_16032016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 370 16-03-2016 1800hrs.mp3,https://parlament.mt/media/110447/20160316_370d_par.docx,
12_371_04042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 371 04-04-2016 1800hrs.mp3,https://parlament.mt/media/110448/20160404_371d_par.docx,
12_372_05042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 372 05-04-2016 1800hrs.mp3,https://parlament.mt/media/110449/20160405_372d_par.docx,
12_373_06042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 373 06-04-2016 1800hrs.mp3,https://parlament.mt/media/110450/20160406_373d_par.docx,
12_374_11042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 374 11-04-2016 1800hrs.mp3,https://parlament.mt/media/110451/20160411_374d_par.docx,
12_375_12042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 375 12-04-2016 1800hrs.mp3,https://parlament.mt/media/110452/20160412_375d_par.docx,
12_376_13042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 376 13-04-2016 1800hrs.mp3,https://parlament.mt/media/110453/20160413_376d_par.docx,
12_377_18042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 377 18-04-2016 0900hrs.mp3,https://parlament.mt/media/110612/20160418_377d_par.docx,
12_378_19042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 378 19-04-2016 1800hrs.mp3,https://parlament.mt/media/110613/20160419_378d_par.docx,
12_379_20042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 379 20-04-2016 1800hrs.mp3,https://parlament.mt/media/110614/20160420_379d_par.docx,
12_380_25042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 380 25-04-2016 1800hrs.mp3,https://parlament.mt/media/110628/20160425_380d_par.docx,
12_381_26042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 381 26-04-2016 1800hrs.mp3,https://parlament.mt/media/110615/20160426_381d_par.docx,
12_382_27042016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 382 27-04-2016 1800hrs.mp3,https://parlament.mt/media/110616/20160427_382d_par.docx,
12_383_02052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 383 02-05-2016 1800hrs.mp3,https://parlament.mt/media/110617/20160502_383d_par.docx,
12_384_03052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 384 03-05-2016 1800hrs.mp3,https://parlament.mt/media/110618/20160503_384d_par.docx,
12_385_04052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 385 04-05-2016 1630hrs.mp3,https://parlament.mt/media/110619/20160504_385d_par.docx,
12_386_09052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 386 09-05-2016 1800hrs.mp3,https://parlament.mt/media/110620/20160509_386d_par.docx,
12_387_10052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 387 10-05-2016 1800hrs.mp3,https://parlament.mt/media/110621/20160510_387d_par.docx,
12_388_11052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 388 11-05-2016 1800hrs.mp3,https://parlament.mt/media/110622/20160511_388d_par.docx,
12_389_16052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 389 16-05-2016 1800hrs.mp3,https://parlament.mt/media/110623/20160516_389d_par.docx,
12_390_17052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 390 17-05-2016 1800hrs.mp3,https://parlament.mt/media/110624/20160517_390d_par.docx,
12_391_18052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 391 18-05-2016 1800hrs.mp3,https://parlament.mt/media/110625/20160518_391d_par.docx,
12_392_23052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 392 23-05-2016 1800hrs.mp3,https://parlament.mt/media/110626/20160523_392d_par.docx,
12_393_24052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 393 24-05-2016 1800hrs.mp3,https://parlament.mt/media/110627/20160524_393d_par.docx,
12_394_25052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 394 25-05-2016 1530hrs.mp3,https://parlament.mt/media/111100/20160525_394d_par.docx,
12_395_30052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 395 30-05-2016 1800hrs.mp3,https://parlament.mt/media/111101/20160530_395d_par.docx,
12_396_31052016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 396 31-05-2016 1800hrs.mp3,https://parlament.mt/media/111102/20160531_396d_par.docx,
12_397_01062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 397 01-06-2016 0900hrs.mp3,https://parlament.mt/media/111103/20160601_397d_par.docx,
12_398_01062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 398 01-06-2016 1800hrs.mp3,https://parlament.mt/media/111104/20160601_398d_par.docx,
12_399_06062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 399 06-06-2016 1800hrs.mp3,https://parlament.mt/media/111105/20160606_399d_par.docx,
12_400_08062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 400 08-06-2016 1800hrs.mp3,https://parlament.mt/media/111106/20160608_400d_par.docx,
12_401_13062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 401 13-06-2016 1800hrs.mp3,https://parlament.mt/media/111107/20160613_401d_par.docx,
12_402_14062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 402 14-06-2016 1800hrs.mp3,https://parlament.mt/media/111108/20160614_402d_par.docx,
12_403_15062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 403 15-06-2016 1800hrs.mp3,https://parlament.mt/media/111109/20160615_403d_par.docx,
12_404_20062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 404 20-06-2016 1800hrs.mp3,https://parlament.mt/media/111954/20160620_404d_par.docx,
12_405_21062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 405 21-06-2016 1800hrs.mp3,https://parlament.mt/media/111955/20160621_405d_par.docx,
12_406_22062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 406 22-06-2016 0900hrs.mp3,https://parlament.mt/media/111956/20160622_406d_par.docx,
12_407_22062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 407 22-06-2016 1330hrs.mp3,https://parlament.mt/media/111957/20160622_407d_par.docx,
12_408_22062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 408 22-06-2016 1800hrs.mp3,https://parlament.mt/media/111958/20160622_408d_par.docx,
12_409_27062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 409 27-06-2016 0900hrs.mp3,https://parlament.mt/media/111959/20160627_409d_par.docx,
12_410_27062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 410 27-06-2016 1800hrs.mp3,https://parlament.mt/media/111960/20160627_410d_par.docx,
12_411_28062016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 411 28-06-2016 1700hrs.mp3,https://parlament.mt/media/111961/20160628_411d_par.docx,
12_412_04072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 412 04-07-2016 1800hrs.mp3,https://parlament.mt/media/111962/20160704_412d_par.docx,
12_413_05072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 413 05-07-2016 1800hrs.mp3,https://parlament.mt/media/111963/20160705_413d_par.docx,
12_414_06072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 414 06-07-2016 1800hrs.mp3,https://parlament.mt/media/111964/20160706_414d_par.docx,
12_415_11072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 415 11-07-2016 1800hrs.mp3,https://parlament.mt/media/111965/20160711_415d_par.docx,
12_416_12072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 416 12-07-2016 1630hrs.mp3,https://parlament.mt/media/111966/20160712_416d_par.docx,
12_417_13072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 417 13-07-2016 0900hrs.mp3,https://parlament.mt/media/111967/20160713_417d_par.docx,
12_418_13072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 418 13-07-2016 1800hrs.mp3,https://parlament.mt/media/111968/20160713_418d_par.docx,
12_419_18072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 419 18-07-2016 1630hrs.mp3,https://parlament.mt/media/111969/20160718_419d_par.docx,
12_420_19072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 420 19-07-2016 1800hrs.mp3,https://parlament.mt/media/111970/20160719_420d_par.docx,
12_421_20072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 421 20-07-2016 1800hrs.mp3,https://parlament.mt/media/113408/20160720_421d_par.docx,
12_422_25072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 422 25-07-2016 1530hrs.mp3,https://parlament.mt/media/113410/20160725_422d_par.docx,
12_423_27072016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 423 27-07-2016 1330hrs.mp3,https://parlament.mt/media/113411/20160727_423d_par.docx,
12_424_10102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 424 10-10-2016 1800hrs.mp3,https://parlament.mt/media/113412/20161010_424d_par.docx,
12_425_11102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 425 11-10-2016 1800hrs.mp3,https://parlament.mt/media/113413/20161011_425d_par.docx,
12_426_12102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 426 12-10-2016 1800hrs.mp3,https://parlament.mt/media/113414/20161012_426d_par.docx,
12_427_17102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 427 17-10-2016 1800hrs.mp3,https://parlament.mt/media/113415/20161017_427d_par.docx,
12_428_18102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 428 18-10-2016 1800hrs.mp3,https://parlament.mt/media/113416/20161018_428d_par.docx,
12_429_19102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 429 19-10-2016 1800hrs.mp3,https://parlament.mt/media/113417/20161019_429d_par.docx,
12_430_24102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 430 24-10-2016 1800hrs.mp3,https://parlament.mt/media/113418/20161024_430d_par.docx,
12_431_25102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 431 25-10-2016 1800hrs.mp3,https://parlament.mt/media/113419/20161025_431d_par.docx,
12_432_26102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 432 26-10-2016 0900hrs.mp3,https://parlament.mt/media/113420/20161026_432d_par.docx,
12_433_26102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 433 26-10-2016 1330hrs.mp3,https://parlament.mt/media/113421/20161026_433d_par.docx,
12_434_26102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 434 26-10-2016 1800hrs.mp3,https://parlament.mt/media/113422/20161026_434d_par.docx,
12_435_27102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 435 27-10-2016 0900hrs.mp3,https://parlament.mt/media/113423/20161027_435d_par.docx,
12_436_27102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 436 27-10-2016 1400hrs.mp3,https://parlament.mt/media/113424/20161027_436d_par.docx,
12_437_27102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 437 27-10-2016 1800hrs.mp3,https://parlament.mt/media/113425/20161027_437d_par.docx,
12_438_28102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 438 28-10-2016 0900hrs.mp3,https://parlament.mt/media/113426/20161028_438d_par.docx,
12_439_28102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 439 28-10-2016 1700hrs.mp3,https://parlament.mt/media/113427/20161028_439d_par.docx,
12_440_31102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 440 31-10-2016 0900hrs.mp3,https://parlament.mt/media/113428/20161031_440d_par.docx,
12_441_31102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 441 31-10-2016 1400hrs.mp3,https://parlament.mt/media/113429/20161031_441d_par.docx,
12_442_31102016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 442 31-10-2016 1800hrs.mp3,https://parlament.mt/media/113430/20161031_442d_par.docx,
12_443_01112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 443 01-11-2016 0900hrs.mp3,https://parlament.mt/media/113431/20161101_443d_par.docx,
12_444_01112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 444 01-11-2016 1400hrs.mp3,https://parlament.mt/media/113432/20161101_444d_par.docx,
12_445_01112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 445 01-11-2016 1800hrs.mp3,https://parlament.mt/media/113433/20161101_445d_par.docx,
12_446_02112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 446 02-11-2016 0900hrs.mp3,https://parlament.mt/media/113434/20161102_446d_par.docx,
12_447_02112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 447 02-11-2016 1630hrs.mp3,https://parlament.mt/media/113435/20161102_447d_par.docx,
12_448_07112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 448 07-11-2016 1800hrs.mp3,https://parlament.mt/media/113436/20161107_448d_par.docx,
12_449_08112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 449 08-11-2016 1800hrs.mp3,https://parlament.mt/media/114280/20161108_449d_par.docx,
12_450_09112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 450 09-11-2016 1800hrs.mp3,https://parlament.mt/media/114281/20161109_450d_par.docx,
12_451_14112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 451 14-11-2016 1800hrs.mp3,https://parlament.mt/media/114282/20161114_451d_par.docx,
12_452_21112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 452 21-11-2016 1800hrs.mp3,https://parlament.mt/media/114283/20161121_452d_par.docx,
12_453_22112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 453 22-11-2016 1700hrs.mp3,https://parlament.mt/media/114284/20161122_453d_par.docx,
12_454_23112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 454 23-11-2016 1800hrs.mp3,https://parlament.mt/media/114285/20161123_454d_par.docx,
12_455_28112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 455 28-11-2016 1800hrs.mp3,https://parlament.mt/media/114286/20161128_455d_par.docx,
12_456_29112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 456 29-11-2016 1800hrs.mp3,https://parlament.mt/media/114287/20161129_456d_par.docx,
12_457_30112016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 457 30-11-2016 1800hrs.mp3,https://parlament.mt/media/114288/20161130_457d_par.docx,
12_458_05122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 458 05-12-2016 1800hrs.mp3,https://parlament.mt/media/114289/20161205_458d_par.docx,
12_459_06122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 459 06-12-2016 1800hrs.mp3,https://parlament.mt/media/114278/20161206_459d_par.docx,
12_460_07122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 460 07-12-2016 1400hrs.mp3,https://parlament.mt/media/114275/20161207_460d_par.docx,
12_461_12122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 461 12-12-2016 1800hrs.mp3,https://parlament.mt/media/114290/20161212_461d_par.docx,
12_462_14122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 462 14-12-2016 1800hrs.mp3,https://parlament.mt/media/114291/20161214_462d_par.docx,
12_463_19122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 463 19-12-2016 1700hrs.mp3,https://parlament.mt/media/114279/20161219_463d_par.docx,
12_464_20122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 464 20-12-2016 1800hrs.mp3,https://parlament.mt/media/114276/20161220_464d_par.docx,
12_465_21122016,https://parlament.mt/Audio/12thleg/Plenary/Plenary 465 21-12-2016 1800hrs.mp3,https://parlament.mt/media/114274/20161221_465d_par.docx,
12_466_09012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 466 09-01-2017 1800hrs.mp3,https://parlament.mt/media/114273/20170109_466d_par.docx,
12_467_10012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 467 10-01-2017 1800hrs.mp3,https://parlament.mt/media/114272/20170110_467d_par.docx,
12_468_12012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 468 12-01-2017 1300hrs.mp3,https://parlament.mt/media/114269/20170112_468d_par.docx,
12_469_16012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 469 16-01-2017 1800hrs.mp3,https://parlament.mt/media/114268/20170116_469d_par.docx,
12_470_17012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 470 17-01-2017 1800hrs.mp3,https://parlament.mt/media/114265/20170117_470d_par.docx,
12_471_18012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 471 18-01-2017 1800hrs.mp3,https://parlament.mt/media/116314/20170118_471d_par.docx,
12_472_23012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 472 23-01-2017 1800hrs.mp3,https://parlament.mt/media/116315/20170123_472d_par.docx,
12_473_24012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 473 24-01-2017 1800hrs.mp3,https://parlament.mt/media/116316/20170124_473d_par.docx,
12_474_25012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 474 25-01-2017 1800hrs.mp3,https://parlament.mt/media/116317/20170125_474d_par.docx,
12_475_30012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 475 30-01-2017 1800hrs.mp3,https://parlament.mt/media/116318/20170130_475d_par.docx,
12_476_31012017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 476 31-01-2017 1800hrs.mp3,https://parlament.mt/media/116319/20170131_476d_par.docx,
12_477_01022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 477 01-02-2017 1800hrs.mp3,https://parlament.mt/media/116320/20170201_477d_par.docx,
12_478_06022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 478 06-02-2017 1800hrs.mp3,https://parlament.mt/media/116321/20170206_478d_par.docx,
12_479_07022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 479 07-02-2017 1800hrs.mp3,https://parlament.mt/media/116322/20170207_479d_par.docx,
12_480_08022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 480 08-02-2017 1800hrs.mp3,https://parlament.mt/media/116323/20170208_480d_par.docx,
12_481_13022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 481 13-02-2017 1800hrs.mp3,https://parlament.mt/media/116325/20170213_481d_par.docx,
12_482_14022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 482 14-02-2017 1800hrs.mp3,https://parlament.mt/media/116326/20170214_482d_par.docx,
12_483_15022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 483 15-02-2017 1800hrs.mp3,https://parlament.mt/media/116327/20170215_483d_par.docx,
12_484_16022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 484 16-02-2017 0900hrs.mp3,https://parlament.mt/media/116328/20170216_484d_par.docx,
12_485_20022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 485 20-02-2017 1800hrs.mp3,https://parlament.mt/media/116329/20170220_485d_par.docx,
12_486_21022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 486 21-02-2017 1800hrs.mp3,https://parlament.mt/media/116330/20170221_486d_par.docx,
12_487_22022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 487 22-02-2017 1800hrs.mp3,https://parlament.mt/media/116331/20170222_487d_par.docx,
12_488_28022017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 488 28-02-2017 1800hrs.mp3,https://parlament.mt/media/116332/20170228_488d_par.docx,
12_489_01032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 489 01-03-2017 1800hrs.mp3,https://parlament.mt/media/116333/20170301_489d_par.docx,
12_490_06032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 490 06-03-2017 1800hrs.mp3,https://parlament.mt/media/116334/20170306_490d_par.docx,
12_491_07032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 491 07-03-2017 1800hrs.mp3,https://parlament.mt/media/116335/20170307_491d_par.docx,
12_492_08032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 492 08-03-2017 1800hrs.mp3,https://parlament.mt/media/116336/20170308_492d_par.docx,
12_493_13032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 493 13-03-2017 1800hrs.mp3,https://parlament.mt/media/116337/20170313_493d_par.docx,
12_494_14032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 494 14-03-2017 1800hrs.mp3,https://parlament.mt/media/116338/20170314_494d_par.docx,
12_495_15032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 495 15-03-2017 1800hrs.mp3,https://parlament.mt/media/116339/20170315_495d_par.docx,
12_496_20032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 496 20-03-2017 1800hrs.mp3,https://parlament.mt/media/116340/20170320_496d_par.docx,
12_497_21032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 497 21-03-2017 1800hrs.mp3,https://parlament.mt/media/116341/20170321_497d_par.docx,
12_498_22032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 498 22-03-2017 1800hrs.mp3,https://parlament.mt/media/116342/20170322_498d_par.docx,
12_499_27032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 499 27-03-2017 1800hrs.mp3,https://parlament.mt/media/116343/20170327_499d_par.docx,
12_500_28032017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 500 28-03-2017 1600hrs.mp3,https://parlament.mt/media/116344/20170328_500d_par.docx,
12_501_03042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 501 03-04-2017 1800hrs.mp3,https://parlament.mt/media/116345/20170403_501d_par.docx,
12_502_04042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 502 04-04-2017 1800hrs.mp3,https://parlament.mt/media/116346/20170404_502d_par.docx,
12_503_05042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 503 05-04-2017 1800hrs.mp3,https://parlament.mt/media/116347/20170405_503d_par.docx,
12_504_10042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 504 10-04-2017 1600hrs.mp3,https://parlament.mt/media/116348/20170410_504d_par.docx,
12_505_11042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 505 11-04-2017 0900hrs.mp3,https://parlament.mt/media/116349/20170410_505d_par.docx,
12_506_11042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 506 11-04-2017 1800hrs.mp3,https://parlament.mt/media/116351/20170411_506d_par.docx,
12_507_12042017,https://parlament.mt/Audio/12thleg/Plenary/Plenary 507 12-04-2017 1800hrs.mp3,https://parlament.mt/media/116352/20170412_507d_par.docx,
13_001_24062017,https://parlament.mt/Audio/13thLeg/Plenary+Session/Plenary 001 24-06-2017 1045hrs.mp3,https://parlament.mt/media/94386/20170624_001d_par.docx,
13_002_26062017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 002 26-06-2017 1800hrs.mp3,https://parlament.mt/media/94387/20170626_002d_par.docx,
13_003_27062017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 003 27-06-2017 0900hrs.mp3,https://parlament.mt/media/94421/20170627_003d_par.docx,
13_004_27062017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 004 27-06-2017 1400hrs.mp3,https://parlament.mt/media/94420/20170627_004d_par.docx,
13_005_28062017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 005 28-06-2017 0900hrs.mp3,https://parlament.mt/media/94419/20170628_005d_par.docx,
13_006_28062017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 006 28-06-2017 1400hrs.mp3,https://parlament.mt/media/103628/20170628_006d_par.docx,
13_007_30062017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 007 30-06-2017 0900hrs.mp3,https://parlament.mt/media/94417/20170630_007d_par.docx,
13_008_03072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 008 03-07-2017 0900hrs.mp3,https://parlament.mt/media/94416/20170703_008d_par.docx,
13_009_03072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 009 03-07-2017 1300hrs.mp3,https://parlament.mt/media/94415/20170703_009d_par.docx,
13_010_03072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 010 03-07-2017 1800hrs.mp3,https://parlament.mt/media/94414/20170703_010d_par.docx,
13_011_04072017,https://parlament.mt/Audio/13thLeg/Plenary Sessions/Plenary 011 04-07-2017 0900hrs.mp3,https://parlament.mt/media/94413/20170704_011d_par.docx,
13_012_04072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 012 04-07-2017 1800hrs.mp3,https://parlament.mt/media/94412/20170704_012d_par.docx,
13_013_05072017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 013 05-04-2017 0900hrs.mp3,https://parlament.mt/media/94411/20170705_013d_par.docx,
13_014_05072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 014 05-07-2017 1800hrs.mp3,https://parlament.mt/media/94410/20170705_014d_par.docx,
13_015_10072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 015 10-07-2017 1800hrs.mp3,https://parlament.mt/media/94409/20170710_015d_par.docx,
13_016_11072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 016 11-07-2017 1800hrs.mp3,https://parlament.mt/media/94408/20170711_016d_par.docx,
13_017_12072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 017 12-07-2017 1800hrs.mp3,https://parlament.mt/media/94407/20170712_017d_par.docx,
13_018_17072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 018 17-07-2017 1800hrs.mp3,https://parlament.mt/media/94406/20170717_018d_par.docx,
13_019_18072017,https://parlament.mt/Audio/13thleg/Plenary Session/Plenary 019 18-07-2017 1800hrs.mp3,https://parlament.mt/media/94405/20170718_019d_par.docx,
13_020_19072017,https://parlament.mt/Audio/13thleg/Plenary/Plenary 020 19-07-2017 1800hrs.mp3,https://parlament.mt/media/94404/20170719_020d_par.docx,
13_021_02102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 021 02-10-2017 1800hrs.mp3,https://parlament.mt/media/94403/20171002_021d_par.docx,
13_022_03102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 022 03-10-2017 1800hrs.mp3,https://parlament.mt/media/94402/20171003_022d_par.docx,
13_023_04102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 023 04-10-2017 1800hrs.mp3,https://parlament.mt/media/94401/20171004_023d_par.docx,
13_024_09102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 024 09-10-2017 1800hrs.mp3,https://parlament.mt/media/94400/20171009_024d_par.docx,
13_025_10102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 025 10-10-2017 1800hrs.mp3,https://parlament.mt/media/94399/20171010_025d_par.docx,
13_026_11102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 026 11-10-2017 1800hrs.mp3,https://parlament.mt/media/94398/20171011_026d_par.docx,
13_027_16102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 027 16-10-2017 1800hrs.mp3,https://parlament.mt/media/94397/20171016_027d_par.docx,
13_028_17102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 028 17-10-2017 1800hrs.mp3,https://parlament.mt/media/94396/20171017_028d_par.docx,
13_029_18102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 029 18-10-2017 1800hrs.mp3,https://parlament.mt/media/94395/20171018_029d_par.docx,
13_030_19102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 030 19-10-2017 0900hrs.mp3,https://parlament.mt/media/94394/20171019_030d_par.docx,
13_031_19102017,https://parlament.mt/Audio/13thLeg/Plenary Session/Plenary 031 19-10-2017 1400hrs.mp3,https://parlament.mt/media/116631/20171019_031d_par.docx,
